The copyright to the intellectual property of this file is held by www.climatedata.info
Title,Temperature Vostok and GISP2,
Reference,"Alley, R.B..  (2004) GISP2 Ice Core Temperature and Accumulation Data",
Reference,"Jouzel et al. (1987, 1993 and 1996) ",
Source,http://www.ncdc.noaa.gov/paleo/indexice.html,
File,gisp2_temp_accum_alley2000.txt,
File,vostok_deld.txt,
Age,Vostok,GISP2
0,0,
-655.271,,-0.060187069
-663.814,,-0.051787069
-672.368,,0.020212931
-681.144,,0.062612931
-689.778,,0.001012931
-698.622,,-0.022187069
-707.583,,-0.087387069
-716.254,,-0.108187069
-724.727,,-0.168187069
-733.744,,-0.252987069
-742.976,,-0.274187069
-751.827,,-0.180987069
-760.574,,0.007012931
-769.708,,0.174212931
-779.45,,0.270612931
-789.362,,0.336212931
-798.428,,0.346612931
-807.722,,0.375812931
-816.94,,0.408212931
-826.615,,0.405812931
-835.738,,0.377012931
-844.395,,0.361412931
-852.799,,0.355812931
-860.838,,0.337012931
-869.22,,0.343412931
-878.411,,0.399012931
-886.462,,0.471812931
-895.097,,0.443812931
-903.091,,0.459812931
-912.228,,0.513012931
-922.222,,0.693812931
-931.148,,0.792612931
-939.188,,0.894212931
-947.684,,1.097812931
-955.867,,1.225812931
-964.939,,1.258612931
-973.903,,1.193812931
-981.625,,1.086612931
-990.328,,1.048212931
-998.549,,1.046212931
-1008.06,,1.020212931
-1016.75,,0.977812931
-1024.98,,0.835412931
-1033.73,,0.735412931
-1042.65,,0.642212931
-1051.26,,0.639812931
-1059.27,,0.633812931
-1068.18,,0.640212931
-1077.16,,0.581012931
-1086.41,,0.524612931
-1095.54,,0.496212931
-1104.13,,0.461412931
-1113.06,,0.398612931
-1121.25,,0.271412931
-1130.51,,0.156212931
-1139.04,,0.134212931
-1147.35,,0.104612931
-1155.86,,0.055412931
-1164.76,,-0.112987069
-1173.28,,-0.246987069
-1180.46,,-0.337787069
-1188.87,,-0.409787069
-1197.94,,-0.435387069
-1206.26,,-0.466187069
-1214.72,,-0.451387069
-1224,,-0.440187069
-1232.59,,-0.420587069
-1241.54,,-0.337387069
-1249.54,,-0.278587069
-1258.01,,-0.196987069
-1266.91,,-0.192587069
-1276.08,,-0.160987069
-1285.9,,-0.107387069
-1285.9,,-0.044987069
-1295.24,,-0.009787069
-1295.24,,-0.048187069
-1304.04,,-0.068587069
-1304.04,,-0.075387069
-1312.23,,-0.020187069
-1312.23,,-0.035387069
-1320.75,,-0.093387069
-1329.46,,-0.154187069
-1337.92,,-0.100187069
-1346.97,,0.043412931
-1356.1,,0.115012931
-1356.1,,0.181412931
-1365.15,,0.307812931
-1375.5,,0.384212931
-1455.17,,0.515012931
-1465.24,,0.599012931
-1474.77,,0.671012931
-1484.54,,0.749412931
-1495.5,,0.859812931
-1505.24,,1.108212931
-1514.86,,1.315412931
-1561.5,,0.867812931
-1570.94,,0.853012931
-1581.2,,0.868612931
-1586.1,,0.896612931
-1586.1,,0.918612931
-1610.08,,1.030212931
-1615.43,,1.117812931
-1620.76,,1.247012931
-1639.27,,1.207012931
-1649.24,,1.173412931
-1659.27,,1.118212931
-1668.52,,1.047012931
-1678.68,,0.937412931
-1688.81,,0.792212931
-1688.81,,0.667412931
-1699.48,,0.659812931
-1709.41,,0.684212931
-1718.93,,0.597812931
-1728.94,,0.683412931
-1739.28,,0.626212931
-1749.62,,0.661412931
-1759.46,,0.659412931
-1769.2,,0.685812931
-1780.29,,0.764212931
-1789.71,,0.793012931
-1800.35,,0.737012931
-1811.42,,0.672212931
-1823.15,,0.677012931
-1833.3,,0.676212931
-1842.87,,0.583012931
